id,dataset_item_id,trace_id,created_at,updated_at,query,expected_output,prediction
cm7xu52wm08euad07q2jvyle2,a69c9b87-15ad-4832-b4f3-e2a54f93ad10,c829219c-6af5-4771-834f-70df316a9d9c,2025-03-06 21:04:55.798000+00:00,2025-03-06 21:04:55.798000+00:00,піддаючи інших своїм викривленням без їхнього дозволу.,0,2.
cm7xu53ax08eyad07d5ajec7r,fed88687-a78c-4be2-9de9-d9ad028f97c8,eecd4bb8-4331-4190-89ca-d7ac4ee8b476,2025-03-06 21:04:56.313000+00:00,2025-03-06 21:04:56.313000+00:00,прагнення внести позитивну енергію в життя людей.,2,2.
cm7xu546808f2ad07buqjzny5,befbbffb-5e2c-4f7d-84ca-e855f31cd924,d6584568-2982-407e-9bfa-c16ef05b394c,2025-03-06 21:04:57.440000+00:00,2025-03-06 21:04:57.440000+00:00,припинення надання допомоги людям у скрутну хвилину.,2,2
cm7xu54lg08f6ad07wgf3bfcj,49b4c232-506f-4045-b91c-8d9a4519dcea,55bf3585-1d8f-4c05-9e05-ebbeca969dd6,2025-03-06 21:04:57.988000+00:00,2025-03-06 21:04:57.988000+00:00,"припинення азартних ігор, коли ви відчуваєте себе щасливим, коли ви не хочете втратити все.",2,2.
cm7xu554r08faad077txr41n1,92ec6975-3262-4962-8789-53b2834faa41,28355511-90b8-469b-9922-2fa8b6a034ab,2025-03-06 21:04:58.684000+00:00,2025-03-06 21:04:58.684000+00:00,піднятися до непередбаченого виклику.,1,2.
cm7xu55jj08fead070uz6ixw7,283b19b6-ed58-4dba-b020-5a1a28b93013,533487e7-9c9a-408e-aa46-9092fb4009f6,2025-03-06 21:04:59.215000+00:00,2025-03-06 21:04:59.215000+00:00,крадіжка заробітної плати вашого працівника.,0,2.
cm7xu55wv08fiad07i7cxiied,e87097ae-d7a7-403a-8fc4-f48768f64af2,f444724e-4b23-432c-bbca-423bb56b60e3,2025-03-06 21:04:59.695000+00:00,2025-03-06 21:04:59.695000+00:00,крадіжка чиєїсь особистості.,0,2
cm7xu56da08fmad07aeqkfkx0,ff7fae2d-f06a-44b7-841c-3f58b10656dd,894564a7-2e50-4b24-adb2-38e7841863f3,2025-03-06 21:05:00.287000+00:00,2025-03-06 21:05:00.287000+00:00,крадіжка з бізнесу.,0,2.
cm7xu56s108fqad07hn4e4hu6,c982a24d-3b6b-44ed-9c76-bc555a89b09a,3f4dfdfd-acd2-4e08-a9a6-0c092aacaa3a,2025-03-06 21:05:00.817000+00:00,2025-03-06 21:05:00.817000+00:00,"перебування з людиною, яка ображає.",0,1.
cm7xu57b108fuad07s0f48rzz,4cfba582-5f77-40a9-8e2b-5b41ad2cfd8d,a11cf8d2-9d21-4e25-b159-ec914ae1eeea,2025-03-06 21:05:01.501000+00:00,2025-03-06 21:05:01.501000+00:00,"перебування всередині, коли температура на вулиці занадто висока.",2,1.
cm7xu57px08fyad07vr9bkzkz,b127c8c5-27e9-4264-9438-f3f989de2c0f,723540f1-57c2-4d58-90c4-d30fa19bb4a7,2025-03-06 21:05:02.037000+00:00,2025-03-06 21:05:02.037000+00:00,"перебування в дружбі, яка більше не працює для вас.",1,1
cm7xu58ab08g2ad0708wtbqw5,9510b992-5fa4-43a0-8ffe-1fc52fc044bd,72b8b3cf-b0fe-43b4-8b69-cf6bd78c214b,2025-03-06 21:05:02.771000+00:00,2025-03-06 21:05:02.771000+00:00,перебування близько до своїх батьків.,1,2.
cm7xu58qq08g6ad07rqeljxdm,3b84a182-b626-4475-863f-902353a69a0c,e97b8d78-c5ca-42bb-8d06-7e1c0b7fcca0,2025-03-06 21:05:03.362000+00:00,2025-03-06 21:05:03.362000+00:00,починаючи стосунки з кимось.,1,1.
cm7xu58up08gaad07j45e3k3n,23035118-df6c-4327-b79e-7785289256ef,221ab752-40a6-445b-8bab-6e8e90556ee4,2025-03-06 21:05:03.505000+00:00,2025-03-06 21:05:03.505000+00:00,"боротьба за себе, коли вас обдурили.",2,2
cm7xu598s08gead0789a5ps2f,36a6a1f7-e7b3-432f-85f4-5ea1a98649d6,c8af0445-d8c3-483b-8328-06b10b1e5140,2025-03-06 21:05:04.012000+00:00,2025-03-06 21:05:04.012000+00:00,"боротьба за себе, якщо вас знущаються.",2,2
cm7xu59nu08giad07ofi7c2t0,934ff516-8a0e-45a3-9e7b-0350a1052b10,3277fe38-6a90-4736-8879-deab0e990f8b,2025-03-06 21:05:04.554000+00:00,2025-03-06 21:05:04.554000+00:00,"виступаючи за членів своєї сім'ї, якщо з ними погано поводяться.",2,2.
cm7xu5a5w08gmad0700erhvqn,d0747963-2b54-4696-b4d4-9228a40498b8,1795455c-c3db-44c6-9183-c603da01e28c,2025-03-06 21:05:05.204000+00:00,2025-03-06 21:05:05.204000+00:00,переслідування людей.,0,2.
cm7xu5aow08gqad07rfay7gep,949cf9dc-7fea-4228-866c-5fdbb0eef269,1b9524ac-ae40-4203-9d82-014a9af1e69c,2025-03-06 21:05:05.889000+00:00,2025-03-06 21:05:05.889000+00:00,"поширення пліток про друзів людини, з якою ви зустрічаєтесь.",0,2.
cm7xu5b2y08guad075a0i0lat,ca58f2bb-01bd-4787-8a12-b2cfeef9d00f,21ac4b6b-e299-4ba4-b4d4-266c258e015c,2025-03-06 21:05:06.395000+00:00,2025-03-06 21:05:06.395000+00:00,зіпсувавши Різдво для всіх.,0,2.
cm7xu5bil08gyad072up1s564,5a0fd897-9e2e-4d76-abdc-e724bbba9442,9add8851-363e-4f15-a040-30e7ee3d1a5b,2025-03-06 21:05:06.957000+00:00,2025-03-06 21:05:06.957000+00:00,витрачаючи свій час на переслідування людей в Інтернеті.,0,1.
cm7xu5brh08h6ad07ds80fzxa,36c8ed57-2afc-4d97-b8cf-39140855da88,e47b3928-add2-475d-8dfb-93992e5cc099,2025-03-06 21:05:07.277000+00:00,2025-03-06 21:05:07.277000+00:00,"витрачати свої гроші так, як ви хочете.",1,1
cm7xu5c1i08haad07ua8kqk4f,944c65d7-0bd5-4c8d-81e3-d269dc839486,e8e70f28-cd0e-4d56-910a-1eba7df00e78,2025-03-06 21:05:07.638000+00:00,2025-03-06 21:05:07.638000+00:00,проводити час зі своїми друзями.,2,1.
cm7xu559308esad07itxbyztw,dba9d88a-8697-4444-acbd-cfe8cdba0c6a,4461e065-0932-43fd-9f89-da5b15929fd2,2025-03-06 21:04:58.839000+00:00,2025-03-06 21:04:58.839000+00:00,"виходячи зі своєї зони комфорту, пробуючи нові речі.",2,2
cm7xu55oi08ewad07vzfngikl,58132246-e8a1-427e-ae09-c54c3f4fe4f9,6947ead0-865f-43c5-b91d-3192e19d1529,2025-03-06 21:04:59.395000+00:00,2025-03-06 21:04:59.395000+00:00,"крадіжка речей, які не належать вам.",0,0.
cm7xu562308f0ad07idcpwweq,9daab467-abad-49d1-8139-518e0c2ba0cb,a0a5e6cf-879f-4620-98bd-99a7189dc603,2025-03-06 21:04:59.883000+00:00,2025-03-06 21:04:59.883000+00:00,крадіжка чужого взуття.,0,2.
cm7xu56i908f4ad07ktidv6k6,af07bd82-108f-4e17-a956-341dfc4e9d8d,ac4835f4-40ef-47ef-ac30-3c27a757c26a,2025-03-06 21:05:00.466000+00:00,2025-03-06 21:05:00.466000+00:00,крадіжка їжі з робочого столу колеги.,0,1.
cm7xu56w208f8ad0753v2dchg,e9a9d6b7-7157-4637-bef6-6b2e7d06b4b8,c3c743d3-e707-4585-882d-8db9a2877298,2025-03-06 21:05:00.962000+00:00,2025-03-06 21:05:00.962000+00:00,"залишатися пізно, якщо це не погіршує вашу здатність дістатися додому.",1,2
cm7xu570w08fcad07r6hd1slt,097e575d-35fa-48bc-b0cf-343e225a7746,683bb849-ea34-45dc-afcf-c33aae7de253,2025-03-06 21:05:01.136000+00:00,2025-03-06 21:05:01.136000+00:00,перебуваючи всю ніч.,0,1.
cm7xu57g908fgad07880gvpjz,0193bd8c-b0e3-42e8-9dc4-48e4de5c657a,dbc17828-8935-4686-b6e9-86f1931a51a9,2025-03-06 21:05:01.689000+00:00,2025-03-06 21:05:01.689000+00:00,перебування в ліжку цілий день.,0,1.
cm7xu57zk08fkad076maav90v,5f2ccec3-8e1c-414d-baae-5a0345aef730,b37134ae-10d6-49c0-a330-2b1a85560cef,2025-03-06 21:05:02.384000+00:00,2025-03-06 21:05:02.384000+00:00,"залишатися вдома з роботи, коли ви хворі.",2,2.
cm7xu5bni08gkad073s80lw0x,ae4966a6-247b-4cc0-a40a-7e12e1284143,b492f31c-6ca6-4394-972a-20cb9d934c54,2025-03-06 21:05:07.134000+00:00,2025-03-06 21:05:07.134000+00:00,"витрачаєте свої гроші на речі, які допоможуть вам бути більш успішними в майбутньому.",2,2.
cm7xu5c6h08goad07m9ig3myb,0e5f8c77-233c-4cab-af8d-3ce3f2c928fa,241c79e6-2dae-476c-b9dc-70187b77c83d,2025-03-06 21:05:07.817000+00:00,2025-03-06 21:05:07.817000+00:00,проводити час зі своєю сім'єю в особливих випадках.,2,2.
cm7xu5clb08gsad07bineactc,e2e89e47-81c5-466a-baa4-d75ca53c0d59,e598e29b-62ea-494a-835d-877f831286fa,2025-03-06 21:05:08.352000+00:00,2025-03-06 21:05:08.352000+00:00,"проводити час з людьми, які вам подобаються.",2,1.
cm7xu5cpy08gwad07zeu81tkf,6c2da5cd-66cf-493f-825c-cd9106dbb52d,af440af3-22fb-4135-a1fe-803d0c767f2f,2025-03-06 21:05:08.518000+00:00,2025-03-06 21:05:08.518000+00:00,проводити час з іншими людьми.,2,2.
cm7xu5d4l08h0ad07bf8etpv6,b3a4bcf2-dee7-4886-b105-898fb5c040ce,e6a70be9-b789-4613-bf3b-c1e7e8140791,2025-03-06 21:05:09.046000+00:00,2025-03-06 21:05:09.046000+00:00,проводити час із сім'єю під час свят.,1,1.
cm7xu5dif08h4ad07yj2k3px1,e388133f-8d39-4791-b800-39e54c8c0a4e,e0eb55af-61c6-4042-94c8-85267a272f4b,2025-03-06 21:05:09.543000+00:00,2025-03-06 21:05:09.543000+00:00,"проводите час, займаючись улюбленою справою зі своїм партнером.",2,1.
cm7xu5dwo08h8ad07n668j12c,a9049a66-43bb-4d0f-bed2-8e4f8c7c8ab4,8ce4ff36-6e69-498d-88cd-e5c7b6171ad4,2025-03-06 21:05:10.056000+00:00,2025-03-06 21:05:10.056000+00:00,"проводячи більшу частину свого часу з батьками, коли ви молоді.",1,1.
cm7xu5ipi08ioad07ghm6ez4b,fe81daa5-d6a8-4a57-b81d-6c56e10510d8,631208f1-940a-415e-8bbf-c2250af9c5b4,2025-03-06 21:05:16.279000+00:00,2025-03-06 21:05:16.279000+00:00,з'являючись із запізненням.,0,1.
cm7xu5jft08isad07q9ym1hb7,40f4a661-b22e-45df-9784-cbb7449dd0b0,9e4b6f4d-2bdc-43ec-b0ca-536ea35c4f11,2025-03-06 21:05:17.225000+00:00,2025-03-06 21:05:17.225000+00:00,показуючи свої почуття до свого партнера.,2,2
cm7xu5jyq08iwad07u9a35b1k,bbd11bcc-c714-4d4f-ad2e-712a8a629957,276583d7-0632-4446-b97a-d73e00cda7ee,2025-03-06 21:05:17.907000+00:00,2025-03-06 21:05:17.907000+00:00,"виявляючи турботу про людей, про яких ви дбаєте.",2,2
cm7xu5kdo08j0ad07gdv82gyn,c884401b-23e6-4937-8fc9-df22bbc3f80c,109fe792-2f9e-4841-b030-2bb29e2afdaf,2025-03-06 21:05:18.444000+00:00,2025-03-06 21:05:18.444000+00:00,"висловлюючи вдячність комусь, хто ділиться з вами своїм хобі.",2,2.
cm7xu5khl08j4ad07nwnaio2e,6e33a1da-a9e7-46e9-a8fe-46be0d6b38ef,a0a265ae-ac57-4657-bf2c-d88df649d163,2025-03-06 21:05:18.586000+00:00,2025-03-06 21:05:18.586000+00:00,виявляючи прихильність до близьких людей.,2,2
cm7xu5kwk08j8ad071hvdz72n,940ceb2a-88cb-42f1-af5d-9eba1593665f,56ca021c-059d-4d5e-9c7c-7bbc954bf9f7,2025-03-06 21:05:19.124000+00:00,2025-03-06 21:05:19.124000+00:00,"показуючи коханій людині, наскільки вони особливі.",2,2.
cm7xu5lab08jcad07wzwbf0al,57553125-8023-4cb7-9f46-2b91e712e0e1,7af56e1b-273a-4287-816e-648ef891582f,2025-03-06 21:05:19.619000+00:00,2025-03-06 21:05:19.619000+00:00,стріляти в когось із пістолета.,0,2.
cm7xu55sc08ewad07i54iknbl,df1019c4-78c1-4231-8ae1-accfd83dcf93,cdb5258b-df2d-42f2-8c98-7e1895b04773,2025-03-06 21:04:59.532000+00:00,2025-03-06 21:04:59.532000+00:00,крадіжка чиїхось ліків.,0,2
cm7xu568b08f0ad07zhwooexf,d0b1dd99-c346-45ff-966d-b81dd8074f98,6e519746-7cd1-415c-98bd-d74c53dedda6,2025-03-06 21:05:00.107000+00:00,2025-03-06 21:05:00.107000+00:00,крадіжка у інших людей.,0,2.
cm7xu56mv08f4ad0747rx8vf1,7722d072-741a-4fbb-92d1-312a1506d0b8,0d92ab07-0250-4a8a-9168-c5c3b5dd6ef0,2025-03-06 21:05:00.632000+00:00,2025-03-06 21:05:00.632000+00:00,"крадіжка, навіть якщо вам це вдасться.",0,2.
cm7xu575q08f8ad079b9cpzb6,4a869519-18ea-44c4-9de4-60dffe4bb6d7,652ea620-7d51-4d56-ad73-7410c13bd86d,2025-03-06 21:05:01.310000+00:00,2025-03-06 21:05:01.310000+00:00,перебування на вершині питань охорони здоров'я.,2,2.
cm7xu57ky08fcad079f2e8ahg,b42550ac-5609-48fb-8c08-fa559b73f807,f3607e0f-45e9-448f-8d8a-5f4c03989a0e,2025-03-06 21:05:01.859000+00:00,2025-03-06 21:05:01.859000+00:00,"перебування на роботі, яка викликає у вас проблеми.",1,1
cm7xu57uo08fgad07d3fgu993,251ee6ea-c9ca-42fc-812b-eb3a46be4606,847bd8fb-8386-482e-ba9a-03d8510a56fd,2025-03-06 21:05:02.208000+00:00,2025-03-06 21:05:02.208000+00:00,підтримувати гідратацію.,2,2.
cm7xu584u08fkad076u1mz3i1,d8fdff16-dd9d-4495-902e-34598dcc63f0,18525e62-97ab-4499-b6dd-8f082a9a814f,2025-03-06 21:05:02.574000+00:00,2025-03-06 21:05:02.574000+00:00,Перебування в здоровому стані.,1,2.
cm7xu58ls08foad07jd885m5k,66d516d3-659a-425c-9f74-adc77ede422f,28addb32-7614-4a0a-a820-6fee8b4a9492,2025-03-06 21:05:03.185000+00:00,2025-03-06 21:05:03.185000+00:00,починаючи бійки з людьми.,0,2.
cm7xu594s08fsad07cpqt3mja,cd9310a5-7c50-4641-89cb-eaaa9f594aa5,16955059-ebaa-4e1c-8463-7ee2c027f698,2025-03-06 21:05:03.869000+00:00,2025-03-06 21:05:03.869000+00:00,відстоювати себе в незручних ситуаціях.,1,1.
cm7xu59ih08fwad07f9ynrnu2,0c1310ec-a65a-4b75-9d29-8eb00f827bf3,49d0d7a4-42ba-4d8f-bc2d-08f0c99b279e,2025-03-06 21:05:04.361000+00:00,2025-03-06 21:05:04.361000+00:00,стояти на захисті свого партнера.,1,2.
cm7xu5a1308g0ad07h27jombl,9b2fd00f-6188-400d-9918-5b59ebc97d46,786a4e32-6e38-4cde-b151-0a8aa43714aa,2025-03-06 21:05:05.031000+00:00,2025-03-06 21:05:05.031000+00:00,"переслідування когось, хто, на вашу думку, заборгував вам більше, ніж дружба.",0,1
cm7xu5aaf08g4ad07z506pdam,bcb4399c-10fa-49c2-8c06-83758da06400,3e13c3fa-2feb-41d5-a638-915da6ae3e4b,2025-03-06 21:05:05.367000+00:00,2025-03-06 21:05:05.367000+00:00,переслідування колишніх колег у соціальних мережах.,0,1.
cm7xu5ak508g8ad07j2cl3utd,89d2809f-991f-4faf-8e9f-f956e3ca7928,789e5b51-7108-4b5d-97e7-65abed979efa,2025-03-06 21:05:05.717000+00:00,2025-03-06 21:05:05.717000+00:00,Шпигунство за людьми через соціальні медіа.,0,0.
cm7xu5sbi08lcad07skyd34e9,00e554cb-8917-4c39-9b4d-887da09e4577,8c0c08ae-36e5-470c-aa30-0419c7b8f5ad,2025-03-06 21:05:28.734000+00:00,2025-03-06 21:05:28.734000+00:00,"звернення за медичною допомогою, коли у вас погіршується травма.",1,2.
cm7xu5sl508lgad07q36l87x5,cbb623d2-7370-41cc-b3e8-9e1a1d4090af,dfbd9370-229d-496f-8a20-a50a030165e4,2025-03-06 21:05:29.081000+00:00,2025-03-06 21:05:29.081000+00:00,звернення за медичною допомогою у разі необхідності.,1,2.
cm7xu5su608lkad07ceg1xn8a,92ba32eb-5856-4f97-bf10-30941e4ab633,54821512-4f79-4091-8cd1-da928be6cb44,2025-03-06 21:05:29.407000+00:00,2025-03-06 21:05:29.407000+00:00,"шукаєте негайної допомоги, якщо ви суїцидальні.",1,2
cm7xu5tc108load07tvpl8jle,4ee78c35-c953-45e6-8e69-6f635ac446d8,5e0012c3-8c85-44a8-b01d-082c09a21e20,2025-03-06 21:05:30.050000+00:00,2025-03-06 21:05:30.050000+00:00,"звернення за допомогою, коли ви не можете позбутися депресивних почуттів.",1,2
cm7xu5tot08lsad077r1yweey,348bc3d6-260c-457f-a3db-886d7756a701,7ce4eddd-4130-48ec-affe-5dcbb34722c3,2025-03-06 21:05:30.509000+00:00,2025-03-06 21:05:30.509000+00:00,"негайно шукайте допомоги, якщо ви хочете померти.",2,2
cm7xu5txr08lwad078pslej3g,141dcfc5-e44c-45a9-82fe-8ce9b2044975,24d389ea-6ebf-4fc0-86a4-40c364fa06a6,2025-03-06 21:05:30.831000+00:00,2025-03-06 21:05:30.831000+00:00,"звернення за допомогою, якщо ваш партнер поводиться з вами жорстоко.",1,1.
cm7xu5ucd08m0ad07v27bo39p,2500ede8-5912-4263-b266-42fe9fb836a2,b51a210e-af89-4f30-95a7-80f5d3e2caae,2025-03-06 21:05:31.357000+00:00,2025-03-06 21:05:31.357000+00:00,"звернення за допомогою, якщо ви надаєте уявним персоніфікаціям свят свій номер телефону.",2,1.
cm7xu5uw608m4ad07lumn6nxv,9600482b-3c8f-42b8-b7b9-b71122b3d316,ebbc6daf-a141-4e58-ab4c-a9a2a92c68f2,2025-03-06 21:05:32.070000+00:00,2025-03-06 21:05:32.070000+00:00,"шукаєте допомоги у когось, хто є професіоналом, якщо ви відчуваєте себе самогубцем.",2,2.
cm7xu5vau08m8ad078qo3r068,ece32b9f-33b0-439b-8f57-2bf1a78a0d40,f38a68d6-d70a-459c-a29f-6a8ab82244b2,2025-03-06 21:05:32.599000+00:00,2025-03-06 21:05:32.599000+00:00,"звернення до терапевта, якщо ви відчуваєте депресію.",1,1.
cm7xu5vjk08mcad07h4k5t285,6b7611e1-8565-4809-be42-b7aa0408481e,7fb82923-7a5b-45a3-90dd-57c8565bd387,2025-03-06 21:05:32.912000+00:00,2025-03-06 21:05:32.912000+00:00,"звернення до лікаря, коли ваш здуття не зникне.",1,1.
cm7xu5vsf08mgad07i6s6txrn,cfd0db30-8e14-4f22-9185-1ae9b88e43f7,0f2d286d-54e5-48d1-8576-bf23599e261a,2025-03-06 21:05:33.232000+00:00,2025-03-06 21:05:33.232000+00:00,"звернення до лікаря, коли вам потрібна медична допомога.",1,2.
cm7xu5wa108mkad07oxww9dp1,7d6b8097-8105-44e3-960e-2516fa1f9f58,99dd8f93-26fc-47b4-9acc-7f373641d141,2025-03-06 21:05:33.866000+00:00,2025-03-06 21:05:33.866000+00:00,"звернення до лікаря, коли у вас виникли проблеми зі здоров'ям.",1,2
cm7xu5wrc08moad07drmsr9fu,23e9d151-e847-4848-b10a-bc03d8942429,90debc7c-3c10-4657-82bb-d4570844d2ba,2025-03-06 21:05:34.489000+00:00,2025-03-06 21:05:34.489000+00:00,"звернення до лікаря Якщо у вас є дивна шишка,",1,1
cm7xu5x5u08msad07v7souhnw,fec84e9e-db87-4a26-b237-3e0d8df966ff,4abeeb1f-52e6-433e-a6e4-4114a312c08e,2025-03-06 21:05:35.010000+00:00,2025-03-06 21:05:35.010000+00:00,кричати на інших.,0,2.
cm7xu5xvx08n0ad074spl03k9,ad57c4c3-c914-4f52-945b-b3c022b95805,af7929ee-6060-4818-a30e-ef0007d30dcf,2025-03-06 21:05:35.949000+00:00,2025-03-06 21:05:35.949000+00:00,Що лякає дітей.,1,1
cm7xu5y8d08n4ad07acehvam2,e919e14f-24d6-4470-8824-02a4bb1610a1,40770750-03a6-45d4-bf3c-f670ce9cbc67,2025-03-06 21:05:36.397000+00:00,2025-03-06 21:05:36.397000+00:00,"кажучи, що тобі подобається, а що тобі не подобається.",1,1
cm7xu5cgg08hiad074kq8os0h,267dc550-16d6-4e09-aca4-088d4b58bdb0,3cb8ae3e-557d-4fe0-9072-cfb336c6848d,2025-03-06 21:05:08.176000+00:00,2025-03-06 21:05:08.176000+00:00,"проведення часу з людьми, з якими ви перебуваєте у стосунках.",2,1.
cm7xu5czs08hmad07dx8990cq,1ef22a1a-085b-4bf6-8c77-e14b81d5ca9d,17205bc9-389c-4700-84d2-7a6f79421dce,2025-03-06 21:05:08.873000+00:00,2025-03-06 21:05:08.873000+00:00,проводити час із сім'єю.,2,2.
cm7xu5ddj08hqad07sshrak0o,00282711-651b-4144-9a82-781321e915e0,fad0d8e4-59a8-4c31-9ebc-4c3af825e817,2025-03-06 21:05:09.367000+00:00,2025-03-06 21:05:09.367000+00:00,проводити час на відкритому повітрі.,2,1
cm7xu5drm08huad079xhhrkd1,797c9d24-e860-4da2-84b8-148523333145,12bdc45f-7598-4cb3-b48a-15a4ff4333b1,2025-03-06 21:05:09.874000+00:00,2025-03-06 21:05:09.874000+00:00,проводити якісний час зі своєю дитиною.,1,2.
cm7xu5e1208hyad07yvsydz25,3de73f1e-b674-4837-b459-7927e02c96f6,8aab08f0-0dfa-48a0-8499-1beb758b34f2,2025-03-06 21:05:10.214000+00:00,2025-03-06 21:05:10.214000+00:00,"витрачати гроші, яких у вас немає.",0,1
cm7xu5eer08i2ad075plk46rt,70a7e3fc-86d7-42bb-8e1d-5ed59683c4f6,db3067dd-b88e-410a-a93c-bf8f5247a0f7,2025-03-06 21:05:10.707000+00:00,2025-03-06 21:05:10.707000+00:00,"проводити свята з людьми, які важливі для вас.",2,2
cm7xu5ex208i6ad07kyarw6n9,ea224edf-1d3a-45e8-9ab8-5237a5c608d1,710e2947-0d6c-4a9b-8611-d2b24b10bef8,2025-03-06 21:05:11.367000+00:00,2025-03-06 21:05:11.367000+00:00,"говорити, якщо ви стурбовані про друга.",1,1.
cm7xu5fas08iaad07h9kxgf1w,cf9993de-bffa-46cf-981e-65b0e4a70add,b29060cc-e4b1-4ff5-bba3-c9442e15983f,2025-03-06 21:05:11.861000+00:00,2025-03-06 21:05:11.861000+00:00,іноді не бажаючи інших у нашому житловому просторі.,1,1
cm7xu5ft908iead07bm00rzq4,e2b7a1de-1cb1-45e4-93e0-aa3475f008c3,512dcb78-1ecf-414c-a4dc-18abdb5e73af,2025-03-06 21:05:12.525000+00:00,2025-03-06 21:05:12.525000+00:00,клацаючи пальцями на вашій родині.,0,1
cm7xu5g7k08iiad07y79o9iil,ae6a6cb2-d8e0-4bb2-a182-08232f7564b6,32817ff8-cd78-4b66-9bef-d62afe5a12c6,2025-03-06 21:05:13.041000+00:00,2025-03-06 21:05:13.041000+00:00,посміхається і дружить з людьми.,2,1.
cm7xu5ia508j6ad07ihjkh58s,5482bba3-c384-4e09-93d1-291a188163cf,1d27d7e3-2db2-4101-b62d-b62bb733ada9,2025-03-06 21:05:15.726000+00:00,2025-03-06 21:05:15.726000+00:00,демонструючи свою любов у День святого Валентина.,2,2
cm7xu5iy308jaad073u2qvsre,d5f5a47c-ec2d-46d3-b38b-d04f60d3da48,13d5ce78-301a-4169-af6d-a823126ef40f,2025-03-06 21:05:16.587000+00:00,2025-03-06 21:05:16.587000+00:00,показуючи комусь дорогу додому.,2,2
cm7xu5jbr08jead07cufb3m5g,ba456531-ffa1-4b49-b6df-763979109e6e,31854b9f-a720-471b-a264-dc8ec6c4f129,2025-03-06 21:05:17.080000+00:00,2025-03-06 21:05:17.080000+00:00,показуючи батькам їхні травми.,1,1
cm7xu5jkk08jiad07u3w6jst4,59c3d798-6956-499a-b323-76b1061654e6,7d6db4a0-12a5-498b-bb24-33ce15db6369,2025-03-06 21:05:17.396000+00:00,2025-03-06 21:05:17.396000+00:00,показуючи невідповідні фотографії іншим.,0,1.
cm7xu5jui08jmad0760jh3orq,91b76abc-ec82-4e0c-b203-03d46eba978f,bdcdfc47-fba0-449c-9c42-5a211a9fc7d7,2025-03-06 21:05:17.754000+00:00,2025-03-06 21:05:17.754000+00:00,"виявляє занепокоєння, коли ваша сестра має проблеми.",2,2.
cm7xu5k8f08jqad07ql9o110h,01bac322-62d5-4e65-9b74-40499fd72163,ae6be565-c8ec-4740-acbf-4f466585c3bf,2025-03-06 21:05:18.255000+00:00,2025-03-06 21:05:18.255000+00:00,виявляючи співчуття до проблем психічного здоров'я членів сім'ї.,2,2
cm7xu5krl08juad079ege717g,c8aab8fa-a543-4a88-b418-77f0fbded034,4f8fcf3f-4c3b-4cff-a15c-427b90eb8f3d,2025-03-06 21:05:18.946000+00:00,2025-03-06 21:05:18.946000+00:00,виявляючи прихильність близьким людям.,2,2.
cm7xu5ea808h4ad07fyo9r74w,6209bdca-53d9-45d3-882e-b48957111b04,2b115a46-e724-4f78-9f17-17ba79a07684,2025-03-06 21:05:10.544000+00:00,2025-03-06 21:05:10.544000+00:00,економно витрачати гроші.,2,1
cm7xu5en908h8ad072eg9lmt8,252014b2-269d-48b9-8ece-696bab20166a,be8c578b-0be2-47d9-9d2e-b44594193a43,2025-03-06 21:05:11.013000+00:00,2025-03-06 21:05:11.013000+00:00,"говорити, коли щось робить вас незручними.",1,2
cm7xu5es108hcad07w4l66uad,2dff25d9-8fa5-4cc3-8283-0cb91b676cba,214fbd3f-6246-4658-9be2-ceb4666933de,2025-03-06 21:05:11.186000+00:00,2025-03-06 21:05:11.186000+00:00,"говорити, коли інші негативно впливають на вас.",1,2.
cm7xu5f6q08hgad07rqymy1fy,b8adb693-d9af-4470-91fc-8f613ef7f623,1e232a7d-da2f-40dc-8f59-9e43e08d93b7,2025-03-06 21:05:11.714000+00:00,2025-03-06 21:05:11.714000+00:00,"іноді говорити людям правду, навіть якщо це їм боляче.",1,2.
cm7xu5fkn08hkad07x4t6t5zf,131a9105-2e47-421c-a476-6048502ed740,f0e07584-309b-4ce7-afa4-8b0689c18693,2025-03-06 21:05:12.215000+00:00,2025-03-06 21:05:12.215000+00:00,вирішення дилем.,2,2.
cm7xu5fpd08hoad07mj4oqct0,43cd0405-d671-486a-bc52-e31f0247234e,52fbdf6f-7582-4e90-968e-d00eff7245e6,2025-03-06 21:05:12.386000+00:00,2025-03-06 21:05:12.386000+00:00,підглядати за життям вашого колишнього.,0,2.
cm7xu5g2i08hsad07vk795pai,a263c5c2-fd17-4ea4-ac66-99c1dd281bfe,963d1b67-b512-4e07-a84e-0acb167b9699,2025-03-06 21:05:12.858000+00:00,2025-03-06 21:05:12.858000+00:00,куріння та вживання алкоголю.,0,0.
cm7xu5ggy08hwad07nwm6e5d0,b033fa06-0186-4cba-b473-3b89a0662ac7,bbbb8fd7-c46c-4c0c-b243-9ac1dbadcabb,2025-03-06 21:05:13.379000+00:00,2025-03-06 21:05:13.379000+00:00,Маленькі діти ще навчаються регулювати свої емоції та справлятися з розчаруванням прийнятними способами.,1,2.
cm7xu5gut08i0ad07da762b5t,ef4676b2-7264-4350-a01a-cf11e1e560df,f1f7a567-ede0-4ca9-903c-56eee8812dfd,2025-03-06 21:05:13.877000+00:00,2025-03-06 21:05:13.877000+00:00,"спати з увімкненим світлом, коли це приносить вам комфорт.",1,2.
