id,dataset_item_id,trace_id,created_at,updated_at,query,expected_output,prediction
cm8hkes4x024fad07t3u431qn,645bf1c0-1c38-4cc0-bd92-9f51cc36c233,d5def2c0-eb98-4b80-9685-2073f68a658b,2025-03-20 16:27:55.760000+00:00,2025-03-20 16:27:55.760000+00:00,spending too much time dwelling in the past,0,0
cm8hke89k01z0ad0733s3m2vw,5ad71953-4291-48ec-b7bc-df499ea12134,55bbc0c0-a30f-4f87-b906-26001a31b096,2025-03-20 16:27:30.008000+00:00,2025-03-20 16:27:30.008000+00:00,taking care of your health.,1,2
cm8hke8io01z4ad07f5pyuscv,0c66d7e8-f52c-4962-bd97-39c012952f76,f80ecd87-4684-496b-8e51-8f3ca8336a29,2025-03-20 16:27:30.336000+00:00,2025-03-20 16:27:30.336000+00:00,taking care of your family.,1,2
cm8hke9c000mhad07d170begn,7463cd6f-3f68-4ed5-94f0-6fa502137b29,5c6b4a0c-2526-443b-9252-d4fcea1b1a70,2025-03-20 16:27:31.392000+00:00,2025-03-20 16:27:31.392000+00:00,taking care of something that you see needs done,2,2
cm8hke9mc00mlad07xqh7ths2,53dedce7-fe88-473a-839d-0ee45eb03627,c8a060d3-43ff-4cb3-9e7a-20f288802c5b,2025-03-20 16:27:31.764000+00:00,2025-03-20 16:27:31.764000+00:00,taking care of pets.,1,2
cm8hkeaa80246ad075455fzze,131e66b4-d423-4489-b155-1e6b5de3de93,dce81198-0a08-4d5a-a56f-b5e7b4419dfc,2025-03-20 16:27:32.625000+00:00,2025-03-20 16:27:32.625000+00:00,taking care of pets that have been abandoned.,2,2
cm8hkecdr024jad07clwuh3xw,9e89a88c-bdf1-4e46-bdeb-0d3f0eabddd0,7904d3f5-1854-443e-8841-834d07468e18,2025-03-20 16:27:35.343000+00:00,2025-03-20 16:27:35.343000+00:00,taking away the rights of others.,0,0
cm8hkedmq024rad075zxc6dp2,3af14426-c23e-4bd4-84e9-cfcd255800aa,ad0118eb-eb05-407e-b1df-923d601413f4,2025-03-20 16:27:36.963000+00:00,2025-03-20 16:27:36.963000+00:00,taking advantage of someone for your benefit,0,0
cm8hkeajf00mpad07blrnpf31,aabaa75c-4238-4a01-9d6f-99f3f0fecbdd,864f7ad6-278d-4085-8de4-1bf57e2a1816,2025-03-20 16:27:32.955000+00:00,2025-03-20 16:27:32.955000+00:00,taking care of others when they are sick.,2,2
cm8hkgrp50156ad07h8f7pe1p,1c5cf49c-7d5f-4f90-a6af-34b13f475fce,15481823-0f96-4239-a357-de1d849e0003,2025-03-20 16:29:28.505000+00:00,2025-03-20 16:29:28.505000+00:00,organzing your things.,2,2
cm8hkguld015mad07oy9qsgxm,c1cb5681-25ed-4096-8fdd-41cc7becfae3,8367ba9e-cb98-4e19-b8e4-0733a4a16e1f,2025-03-20 16:29:32.257000+00:00,2025-03-20 16:29:32.257000+00:00,not wanting to help your kids.,0,0
cm8hkguqq015qad07er0pvqj3,56120109-57ac-4bec-a20a-a1d4089d18af,7f96e784-4c42-48c2-9eb3-c3a34f268e10,2025-03-20 16:29:32.450000+00:00,2025-03-20 16:29:32.450000+00:00,not wanting to have body hair.,1,2
cm8hkgvea015uad07ei6yg1ao,675021ef-c8d1-4685-9df6-d47daa5b9994,8fb71ba5-73bd-489a-a902-e8674ed2d747,2025-03-20 16:29:33.299000+00:00,2025-03-20 16:29:33.299000+00:00,not wanting to get caught committing a crime.,1,0
cm8hkgw1c015yad07upnfilbl,07f5666d-15a7-4cc2-a409-455af74d84e5,ffe0b6d6-da2e-473e-acb1-a8c21ad6685a,2025-03-20 16:29:34.129000+00:00,2025-03-20 16:29:34.129000+00:00,not wanting to be around someone who is unstable.,1,2
cm8hkeaqi01zcad07yc2lk0wq,ff9ff5a2-7369-4ba8-8817-8e3cfb04f546,8d349c44-dc39-4b42-b8e8-b9c6fd0d15c3,2025-03-20 16:27:33.210000+00:00,2025-03-20 16:27:33.210000+00:00,taking care of other peoples pets well while pet sitting,2,2
cm8hkeauz020nad07ivdlgihy,2f19a336-d11f-4b64-8bdb-815afdf2a968,7717d117-c5fc-4414-b47c-bab9ca346722,2025-03-20 16:27:33.371000+00:00,2025-03-20 16:27:33.371000+00:00,taking care of one's mental health.,2,2
cm8hkfn9n02b1ad07y5y3wqzs,d2340556-33b6-40a4-a865-4ff32487f637,9c1d0dc1-af9f-4b2c-8da2-cbf4f72c0711,2025-03-20 16:28:36.107000+00:00,2025-03-20 16:28:36.107000+00:00,respecting yourself.,2,2
cm8hkfo4002b9ad07nnrdjn4b,0ff9d8f9-290d-485f-8d0f-f9ed3283dd80,067df5af-5663-4d07-968a-5170732e1988,2025-03-20 16:28:37.201000+00:00,2025-03-20 16:28:37.201000+00:00,respecting your friends' time and not always expect them to drop everything to help you.,2,2
cm8hkfoqj02bdad07z8x8dvim,b2bfbe83-8e7e-4bb6-bd7e-202f4093efcf,cb3b1f86-cb70-43e6-8bca-2b957d0bcc85,2025-03-20 16:28:38.012000+00:00,2025-03-20 16:28:38.012000+00:00,respecting the commitments you've made with people close to you.,1,2
cm8hkfpep02bhad072mpeizez,1492b807-3678-4491-ad07-b26d5995de9d,d33cd7f4-8657-429a-a68f-a4180a293ba7,2025-03-20 16:28:38.881000+00:00,2025-03-20 16:28:38.881000+00:00,respecting other's senses by not assaulting them with foul smells.,2,2
cm8hkfpxg02blad073bhlr7t8,cc666f81-cf4d-4072-95fa-3ebf2afd842b,0b510c13-1a63-4063-90c6-01411eef75df,2025-03-20 16:28:39.557000+00:00,2025-03-20 16:28:39.557000+00:00,respecting other people's feelings.,1,2
cm8hkfq2002bpad0727qm0it3,e65c17be-4fd9-4b3d-bfb8-358ed818a7ac,8d6094ab-e643-40a5-a8a3-9f78848b5621,2025-03-20 16:28:39.720000+00:00,2025-03-20 16:28:39.720000+00:00,respecting other people's boundaries.,1,2
cm8hkfqq102btad07hmtwy5d3,da643074-c243-4fd6-bb81-d9fae6deb114,8ccf5fe3-31c7-44b3-a700-cd4ebc0caf32,2025-03-20 16:28:40.585000+00:00,2025-03-20 16:28:40.585000+00:00,rescuing someone in the nick of time.,2,2
cm8hkfr9202bxad07nxxrtvx1,71c5efd6-db07-40c0-800c-409a213d6b40,d34c19ec-890a-4164-9f31-8541435d1374,2025-03-20 16:28:41.271000+00:00,2025-03-20 16:28:41.271000+00:00,reporting someone to the police if they committed a horrible crime.,1,2
cm8hkfrv002c1ad07n3v4h4h1,dbb64ce4-bce2-47b2-baf2-b1bc2477e23f,1cc34a52-a615-47ea-b92b-34c4484854ce,2025-03-20 16:28:42.060000+00:00,2025-03-20 16:28:42.060000+00:00,reporting people who are harmful to their kids.,1,2
cm8hkfrzd02c5ad074zlnkqgr,ecb85d2a-8b14-483b-97b8-c4219226d9a2,e2cedc05-5283-44ee-ad4f-da0178953de8,2025-03-20 16:28:42.217000+00:00,2025-03-20 16:28:42.217000+00:00,reporting people who abuse kids.,1,2
cm8hkfsnb02c9ad07trqf5oib,a6b0c5fd-863c-41bd-9c1e-4350271d345b,39f03f48-ffe6-41dc-8f7e-60201c321ed3,2025-03-20 16:28:43.080000+00:00,2025-03-20 16:28:43.080000+00:00,reporting a colleague that abuses you.,1,2
cm8hkg8is02fkad07xo3eanoy,ea3bccc5-ad65-4fce-8d58-e19b2d0b85ca,ba18ace8-6109-4137-bd16-484e1071dc0e,2025-03-20 16:29:03.653000+00:00,2025-03-20 16:29:03.653000+00:00,protecting your loved ones.,2,2
cm8hkk9db038uad071im5e6xe,4ef2455a-c3d5-4846-b95d-5ae4930f5b29,54dd7250-2b20-4cfa-8e6d-6fa3dcae678d,2025-03-20 16:32:11.375000+00:00,2025-03-20 16:32:11.375000+00:00,giving people advice about how to face their fears.,2,2
cm8hkk9wj038yad07brlvby8x,40693d7e-b64b-41ec-abb0-c4b9ef497a1f,89ac7905-1925-4211-9b3d-c15bc20ffe8d,2025-03-20 16:32:12.067000+00:00,2025-03-20 16:32:12.067000+00:00,giving lessons to your students.,2,2
cm8hkkauy0396ad07iljofnmb,910ddfb9-3ec5-4bbe-a97c-f7d760014940,68735d05-d682-488a-81dc-19c3045665ab,2025-03-20 16:32:13.306000+00:00,2025-03-20 16:32:13.306000+00:00,giving family gifts.,2,2
cm8hkkbf6039aad07l8nlbg8l,9ce75459-9a39-407a-969a-924403fc7ef8,226320bf-fe67-4f20-870f-7b49ece283e9,2025-03-20 16:32:14.034000+00:00,2025-03-20 16:32:14.034000+00:00,giving advice to children when you're an adult,1,2
cm8hkkbz7039ead07kxrf78tu,9b1c3dba-bb7c-4afe-bd63-d3d8de8fde4b,f48732e4-e9ed-4856-9399-809a60d4bfdd,2025-03-20 16:32:14.756000+00:00,2025-03-20 16:32:14.756000+00:00,giggling out loud at others' bodies.,0,0
cm8hkkho603aiad07g0kmvdgg,d5927225-4243-4f5e-baa4-6de892c0e772,18b41b30-4e62-4e56-8384-c3b41a3af67e,2025-03-20 16:32:22.135000+00:00,2025-03-20 16:32:22.135000+00:00,getting pregnant by someone you're not married to.,0,0
cm8hkkkdc03b2ad07bse1tcx1,eb8eef28-c279-47cf-9d01-1ad0eb7c0b72,95a76e6a-c32d-4349-85b6-44a544641635,2025-03-20 16:32:25.633000+00:00,2025-03-20 16:32:25.633000+00:00,getting help when you hurt yourself.,2,2
cm8hkkkwl03b6ad077oui0hfs,a9d889a8-bf76-431d-a217-5c87bff8461f,0151f11d-fe71-44f5-824a-57fb689acbe7,2025-03-20 16:32:26.325000+00:00,2025-03-20 16:32:26.325000+00:00,getting help right away for anyone contemplating suicide.,2,2
cm8hkklgh03baad079ktqq6ov,c0a61989-57c0-42a3-8519-39432d306923,53c0582e-d0b5-497d-b466-505e7a5034c6,2025-03-20 16:32:27.042000+00:00,2025-03-20 16:32:27.042000+00:00,getting help if you can't stop doing bad things.,2,2
cm8hkkm3503bead07csedeibx,5048d0fd-2e31-4b19-9f1a-32d3930263f1,fc4a5e5c-850b-4ff0-8056-cfa1f5ada154,2025-03-20 16:32:27.857000+00:00,2025-03-20 16:32:27.857000+00:00,getting help for depression when you're pregnant.,1,2
cm8hkkmn603biad07azhfw3d5,75bbb288-a68c-48ac-bc7f-6b680545cac8,341c5e80-58ea-480b-b88a-274f5f92b46d,2025-03-20 16:32:28.578000+00:00,2025-03-20 16:32:28.578000+00:00,getting frustrated when you feel that a relationship is not equal.,1,0
cm8hkkn7g03bmad075rh39rus,ba1dd79f-eef1-489a-a63a-02f539826df8,61a7ff25-646a-4987-898b-c82c2a026fc2,2025-03-20 16:32:29.308000+00:00,2025-03-20 16:32:29.308000+00:00,getting exercise,2,2
cm8hkknn203bqad078u69lqcl,1edc5fb6-d457-491e-a9ea-c151f75ec4d3,a8c6447d-4b60-410a-8a90-34449063c4d1,2025-03-20 16:32:29.871000+00:00,2025-03-20 16:32:29.871000+00:00,getting counseling to help get over emotional distress.,2,2
cm8hkeazf024aad07246wizii,18292bec-96f1-4a86-bd82-725aa0c98bad,1edf426c-37c3-45e7-bbbd-f0fad917cf1f,2025-03-20 16:27:33.531000+00:00,2025-03-20 16:27:33.531000+00:00,taking care of family.,1,2
cm8hkgt9l02mwad07gfx91vgr,62791045-59a8-47a1-bddb-9bba63ae0fa3,52b3f788-d50a-4e4d-b98a-7934d383a2fa,2025-03-20 16:29:30.537000+00:00,2025-03-20 16:29:30.537000+00:00,obsessing on one emotion,0,0
cm8hkh28q02opad0759vby5su,bc2f50c2-3c75-4b2c-998b-b349c37a6151,5bd126ff-74e2-4dbf-a35d-c433964b03d4,2025-03-20 16:29:42.171000+00:00,2025-03-20 16:29:42.171000+00:00,not getting your rest.,0,0
cm8hkh2qn02otad07ja7k5voa,8c2fa0f6-135c-4c00-81ad-520d2b1af28f,0ea452dc-ce23-4673-aa77-ee0f6275ba02,2025-03-20 16:29:42.815000+00:00,2025-03-20 16:29:42.815000+00:00,not following doctor's recommendations.,0,0
cm8hkh7bg02ptad07nkaxoict,55cc0129-a535-480c-a1e6-370d78a1b2c9,e0d8a177-7317-480f-853a-9007a9e5a7f6,2025-03-20 16:29:48.748000+00:00,2025-03-20 16:29:48.748000+00:00,not apologizing to someone when they deserve it.,0,0
cm8hkh96602q5ad07u1z0ytfz,7d72c41a-f5d1-42ed-bd5e-48ec475c49d1,322504ec-984b-4802-a206-84fa41f4d930,2025-03-20 16:29:51.150000+00:00,2025-03-20 16:29:51.150000+00:00,needing personal space.,1,2
cm8hkh9ks02q9ad0717yvmn52,048a9e52-ee8f-4c17-9026-43e96e5f87a2,71d3779a-b565-4436-8e6b-3a667e4dafc3,2025-03-20 16:29:51.676000+00:00,2025-03-20 16:29:51.676000+00:00,murdering others.,0,0
cm8hkha5102qdad077wn8gd36,bffa5f91-5aee-48a3-b49e-b51fad2b694f,67cd8e65-b351-4e99-85c0-55b168a46bdc,2025-03-20 16:29:52.405000+00:00,2025-03-20 16:29:52.405000+00:00,moving on from breakups.,2,2
cm8hkhb2s02qhad07bzk5fj14,26938f78-d4a0-435b-b3ee-82454158b03e,a4c0f207-05ac-4d91-b793-a6967208c890,2025-03-20 16:29:53.620000+00:00,2025-03-20 16:29:53.620000+00:00,moving if you do not like where you're living,1,2
cm8hkhbli02qlad07uduzpmkh,ccd78256-bf4a-4f5c-a20c-130f10b5db95,f6cee78b-71dc-41c2-be3c-a22d9d901c9e,2025-03-20 16:29:54.294000+00:00,2025-03-20 16:29:54.294000+00:00,molesting people.,0,0
cm8hkhgmy02rlad07g2f38564,671b9c15-5172-4007-a3a6-379bc85cdbc8,430487af-10f9-4454-a07d-4243fb00c7d8,2025-03-20 16:30:00.826000+00:00,2025-03-20 16:30:00.826000+00:00,making the people you work with uncomfortable.,0,0
cm8hkhi2u02rpad07yf4izmay,431aeae1-64dd-46bc-aa28-6da0995d7eec,8f6cbb1a-c398-4707-8370-bcaa5a9fc621,2025-03-20 16:30:02.694000+00:00,2025-03-20 16:30:02.694000+00:00,making sure you bring tent poles so you can set up a tent at camp.,1,2
cm8hkhimx02rtad072j1igmm1,22f37f7a-1176-47e7-8b0e-2910068ff956,6824d9bb-bded-4b75-a04b-495e1d57502e,2025-03-20 16:30:03.417000+00:00,2025-03-20 16:30:03.417000+00:00,making sure that order is maintained in public.,2,2
cm8hkhixn02s1ad07m9ktvom5,ef5452d1-914b-42a4-b4fd-72876705035d,5e6bddb8-2546-4c35-b087-29cd1e5bb749,2025-03-20 16:30:03.804000+00:00,2025-03-20 16:30:03.804000+00:00,making sure someone is ok if they say they are suicidal.,1,2
cm8hkhjc702s5ad075rtbrr9g,9fa3b5fd-e151-4629-adf3-4c65878c0ca6,e7b9e7ae-355c-4fbe-b338-26262024d396,2025-03-20 16:30:04.327000+00:00,2025-03-20 16:30:04.327000+00:00,making sure food you serve to others is safe to eat.,1,2
cm8hkhk0k02s9ad07ct6dzbpn,692fe7f7-5406-4072-afce-a09624957138,85499c39-da4a-49bc-817f-54705bf15987,2025-03-20 16:30:05.205000+00:00,2025-03-20 16:30:05.205000+00:00,making someone leave their own party.,0,0
cm8hkebcw01zgad07y55x22j8,2506d38b-b03e-47c9-8fc5-80c0a166e52d,55134d0b-63da-4104-8d02-949bb872cd53,2025-03-20 16:27:34.016000+00:00,2025-03-20 16:27:34.016000+00:00,taking care of dying relatives even if they don't particularly like them.,1,2
cm8hkebvj01zkad07y6lsagpc,a79d7403-b261-4466-9552-83d5873b7163,0379fd98-d2d4-4716-8ebf-b2688e564907,2025-03-20 16:27:34.687000+00:00,2025-03-20 16:27:34.687000+00:00,taking care of an animal who needs it.,2,2
cm8hkechz01zoad07qqobdm9q,16320338-e781-48c8-aab4-fe52f8348874,87312942-1b11-45b3-9504-86bfdc9ca27b,2025-03-20 16:27:35.496000+00:00,2025-03-20 16:27:35.496000+00:00,taking away someone's free will,0,0
cm8hked8v01zsad07hvs9afx1,cd429c1c-d132-4425-9dcf-25725e7b5a55,c51b3935-a208-47ad-b1fd-3a1e15f14db1,2025-03-20 16:27:36.463000+00:00,2025-03-20 16:27:36.463000+00:00,taking advantage of your family.,0,0
cm8hkefgd0208ad07823ba4fz,cbdeb147-a606-47ba-80ce-73669e846417,12379e3e-6a74-4562-8494-0402075ce8f3,2025-03-20 16:27:39.325000+00:00,2025-03-20 16:27:39.325000+00:00,taking a positive attitude toward yourself.,1,2
cm8hkeh77020oad0759eigj89,056d573f-2a69-496b-b252-30fbdfa2635a,97f85abc-9045-43f1-88e9-03755e91269c,2025-03-20 16:27:41.587000+00:00,2025-03-20 16:27:41.587000+00:00,supporting your kids when they are getting married.,1,2
cm8hkehux020sad07gwva990b,c2a0df89-f5d7-47bb-a49e-6cf1e4111f6b,cecd92c7-fd2c-4680-a463-0f10264837c4,2025-03-20 16:27:42.441000+00:00,2025-03-20 16:27:42.441000+00:00,supporting the value of literacy,2,2
cm8hkebpx024fad07al6jxm7b,23b567ca-3855-4a39-8874-aa38acb5d0e5,044195ea-ce6b-4654-87c6-6df4a78b4ce1,2025-03-20 16:27:34.486000+00:00,2025-03-20 16:27:34.486000+00:00,taking care of children if you aren't going to watch them.,0,2
cm8hked42024nad079htytdvf,6e5da7c7-05ff-42fd-9a3d-cf98f54c2377,8f5a9306-8793-40c7-90ed-90d98def2d50,2025-03-20 16:27:36.290000+00:00,2025-03-20 16:27:36.290000+00:00,taking all of something and leave none for others.,0,0
cm8hkee3n021bad07vnddhywi,b012304f-bfa3-4399-9aa3-999a8d343ccd,049086d8-52d1-444d-95ef-d5382b5d4bdc,2025-03-20 16:27:37.572000+00:00,2025-03-20 16:27:37.572000+00:00,taking advantage of naive young people,0,0
cm8hkeemc021fad07vn1is5uu,41f508c4-c75f-4a9b-9542-0cd41e391054,5501d921-ced3-40a7-a155-55d85d91b379,2025-03-20 16:27:38.244000+00:00,2025-03-20 16:27:38.244000+00:00,taking action to uphold the law.,2,2
cm8hkeojl023iad07x5buv7nd,9510b992-5fa4-43a0-8ffe-1fc52fc044bd,cf4a21c9-e3a0-44f3-933b-bec3d72acea3,2025-03-20 16:27:51.106000+00:00,2025-03-20 16:27:51.106000+00:00,staying close to your parents.,1,2
cm8hkeonz023mad07v74ihfe1,d4bee765-00a0-4b1b-8b3b-2d59347c7311,294de032-c073-4664-9ebd-d29d307f99b4,2025-03-20 16:27:51.263000+00:00,2025-03-20 16:27:51.263000+00:00,starving yourself.,0,0
cm8hkep9m023qad078e7vkxek,cd9310a5-7c50-4641-89cb-eaaa9f594aa5,7e4a327d-f544-458c-8469-4442a36f4e84,2025-03-20 16:27:52.043000+00:00,2025-03-20 16:27:52.043000+00:00,standing up for yourself in uncomfortable situations.,1,2
cm8hkepvx023uad075svjmf1k,9146e5ca-ec51-4709-a9c2-ed14a3d58490,cb019d3e-ae26-4e5d-8ef8-a3d70de9911a,2025-03-20 16:27:52.845000+00:00,2025-03-20 16:27:52.845000+00:00,standing up for others.,1,2
cm8hkeq1a023yad07mjj9yf0h,bac80355-b0d8-4467-b827-d28628703a98,c4e3b11f-5e3d-412b-b5eb-c4d504df8bbd,2025-03-20 16:27:53.038000+00:00,2025-03-20 16:27:53.038000+00:00,standing up a friend after you have made plans with them.,0,2
cm8hkeqja0242ad07bv3i2fgb,cf5436ca-0c1f-466e-a2d8-dc0d1ca11786,0acf6d98-775e-4a2f-a508-5ed13850d5e0,2025-03-20 16:27:53.686000+00:00,2025-03-20 16:27:53.686000+00:00,stabbing yourself.,0,0
cm8hker2c0246ad07336udnay,ce362962-3aad-4789-abad-1d8596fb2fee,976027dd-f8e8-4eee-8f10-cd36a53bd6f0,2025-03-20 16:27:54.372000+00:00,2025-03-20 16:27:54.372000+00:00,spoiling things for others.,0,0
cm8hkertr024bad07ds45pzdl,ae4966a6-247b-4cc0-a40a-7e12e1284143,9eaa17a5-338d-463c-b5c1-1fe9bce241c9,2025-03-20 16:27:55.360000+00:00,2025-03-20 16:27:55.360000+00:00,spending your money on things that set up you up to be more successful in the future,2,2
cm8hkesmx024jad07osmvp8pj,267dc550-16d6-4e09-aca4-088d4b58bdb0,415f7d6d-85eb-46ac-a3ab-ebecaa44b03d,2025-03-20 16:27:56.410000+00:00,2025-03-20 16:27:56.410000+00:00,spending time with the people you are in a relationship with.,2,2
cm8hketah024nad07pkym4ky4,b3a4bcf2-dee7-4886-b105-898fb5c040ce,28cd6098-aaa6-4551-865b-9a7e25654fab,2025-03-20 16:27:57.257000+00:00,2025-03-20 16:27:57.257000+00:00,spending time with family during the holidays.,1,2
cm8hkeu1t024rad076wcnwepc,a9049a66-43bb-4d0f-bed2-8e4f8c7c8ab4,5c30d18d-4872-4a6e-a0a6-f537685198cd,2025-03-20 16:27:58.241000+00:00,2025-03-20 16:27:58.241000+00:00,spending most of your time with your parents when you're young,1,2
cm8hkewk2025bad07oa4pchbr,a263c5c2-fd17-4ea4-ac66-99c1dd281bfe,b24836f1-58fb-4914-bb70-459fa684b951,2025-03-20 16:28:01.490000+00:00,2025-03-20 16:28:01.490000+00:00,smoking and drinking,0,0
cm8hkee8h024vad07zicsxncy,2d818ee1-fbd0-46f6-aa70-93f5aec881c0,a71ddd2f-373b-4091-8349-333061e680e1,2025-03-20 16:27:37.745000+00:00,2025-03-20 16:27:37.745000+00:00,taking advantage of mentally ill people.,0,0
cm8hkeeun024zad074eqzyyej,8736288e-48db-4bbc-ba4b-211c72bda95b,08087f82-91bb-4000-89aa-dd20d4e99246,2025-03-20 16:27:38.544000+00:00,2025-03-20 16:27:38.544000+00:00,taking action to keep yourself safe.,1,2
cm8hkeosa027aad07t4heaai9,66d516d3-659a-425c-9f74-adc77ede422f,87ac696c-27d4-4651-84b3-a0560139362f,2025-03-20 16:27:51.418000+00:00,2025-03-20 16:27:51.418000+00:00,starting fights with people.,0,0
cm8hkep0x027ead072h8rmscd,23035118-df6c-4327-b79e-7785289256ef,b26a3f38-e5b9-4fbb-9f3d-6cb89ed4af56,2025-03-20 16:27:51.729000+00:00,2025-03-20 16:27:51.729000+00:00,standing up for yourself when you've been wronged.,2,2
cm8hkeped027iad077hd9ck59,36a6a1f7-e7b3-432f-85f4-5ea1a98649d6,3160a5c1-da62-414c-b276-9b1a7466dfef,2025-03-20 16:27:52.213000+00:00,2025-03-20 16:27:52.213000+00:00,standing up for yourself if you're bullied,2,2
cm8hkeq5w027mad078ladwhhw,9b2fd00f-6188-400d-9918-5b59ebc97d46,e4358fe6-c41b-4fa3-98e7-e8a5b5c6fbf1,2025-03-20 16:27:53.204000+00:00,2025-03-20 16:27:53.204000+00:00,stalking someone that you feel owes you more than friendship.,0,0
cm8hkeqnh027qad07tm4mqxgc,89d2809f-991f-4faf-8e9f-f956e3ca7928,6f34fe82-a65b-4fd3-9b41-93bdcff2bdbc,2025-03-20 16:27:53.837000+00:00,2025-03-20 16:27:53.837000+00:00,spying on people through social media.,0,0
cm8hker6u027uad07kp8wcf16,ca58f2bb-01bd-4787-8a12-b2cfeef9d00f,ba1ee07d-e31a-409b-aa0f-0ca4f7266f84,2025-03-20 16:27:54.534000+00:00,2025-03-20 16:27:54.534000+00:00,spoiling Christmas for everyone.,0,0
cm8hkerg0027yad07l5di0gbu,b98051cb-847f-4acb-8aea-87aa63a89c0a,6ee42a8e-9b37-4af7-9f18-8229eaf074d9,2025-03-20 16:27:54.865000+00:00,2025-03-20 16:27:54.865000+00:00,spilling coffee on someone.,0,0
cm8hkes9d0282ad07hwb00mcx,944c65d7-0bd5-4c8d-81e3-d269dc839486,f53dc856-4607-4722-9a32-8f900b2fc9b7,2025-03-20 16:27:55.921000+00:00,2025-03-20 16:27:55.921000+00:00,spending time with your friends.,2,2
cm8hkess00287ad07wxwmuoh1,e2e89e47-81c5-466a-baa4-d75ca53c0d59,b59fe131-c63e-4f64-ba26-b6824203037c,2025-03-20 16:27:56.593000+00:00,2025-03-20 16:27:56.593000+00:00,spending time with people you like.,2,2
cm8hkew3w028sad078yulp2vb,43cd0405-d671-486a-bc52-e31f0247234e,ae77bc45-96a7-4504-b1a1-414317479036,2025-03-20 16:28:00.908000+00:00,2025-03-20 16:28:00.908000+00:00,snooping around in your ex's life.,0,0
cm8hkewow028wad074rxcosdb,ae6a6cb2-d8e0-4bb2-a182-08232f7564b6,2eb07540-9797-4df4-8360-d744ec0a5597,2025-03-20 16:28:01.664000+00:00,2025-03-20 16:28:01.664000+00:00,smiling and being friendly with people.,2,2
cm8hkexjo0290ad07b18cm26t,22b23483-0aea-413e-9e7a-de52a24e9989,ebe15f68-bf71-4dc2-a15a-0711bc907b36,2025-03-20 16:28:02.772000+00:00,2025-03-20 16:28:02.772000+00:00,sleeping with things that bring you comfort.,2,2
cm8hkexof0294ad07a0dh54np,ef4676b2-7264-4350-a01a-cf11e1e560df,6e1882f6-6c41-44bd-8b9f-9d44c57301a5,2025-03-20 16:28:02.943000+00:00,2025-03-20 16:28:02.943000+00:00,sleeping with a light on when it gives you comfort.,1,2
cm8hkeycp0298ad07yipynh3x,37d3e94e-f44c-4424-b6f8-bfe3ec723543,065f9282-9d6d-43a0-8ac5-8d8ac0226de2,2025-03-20 16:28:03.817000+00:00,2025-03-20 16:28:03.817000+00:00,siblings not doing things that will hurt each other.,1,2
cm8hkez03029cad07jyh3ld51,0a968164-0a07-4cca-bc7e-5da5d7488282,0704e160-73f6-4288-bcd3-9d2662cfd3a5,2025-03-20 16:28:04.660000+00:00,2025-03-20 16:28:04.660000+00:00,showing your love to your significant other,2,2
cm8hkezpk029gad07c2ar90sa,d5f5a47c-ec2d-46d3-b38b-d04f60d3da48,be838222-41b9-4ef0-84f4-8f2a23a1803b,2025-03-20 16:28:05.577000+00:00,2025-03-20 16:28:05.577000+00:00,showing somebody the way home,2,2
cm8hkezu0029kad07q83anaqh,d0255722-2030-4200-978b-d7ed085ce914,380ac32c-fcab-430d-b0ab-b09b26774980,2025-03-20 16:28:05.736000+00:00,2025-03-20 16:28:05.736000+00:00,showing reverence at a funeral home.,1,2
cm8hkf0cy029oad07ufg35ite,59c3d798-6956-499a-b323-76b1061654e6,58c78b27-4659-4a50-8975-46c39500aef1,2025-03-20 16:28:06.418000+00:00,2025-03-20 16:28:06.418000+00:00,showing inappropriate photos to others.,0,0
cm8hkf0x0029sad07f6c31yns,e18e9137-1a7e-4cf8-8d37-b3eb50cea651,f4c8b066-8c6f-4cf6-b67d-2c5f82f206a0,2025-03-20 16:28:07.141000+00:00,2025-03-20 16:28:07.141000+00:00,showing concern for a friend and keep them safe.,2,2
cm8hkf1xi029xad07msy1labk,a3d121f5-9a56-4b5b-b25a-d3a8f31d8ff3,15afe1db-75d6-41e5-a88f-4a1de45dd143,2025-03-20 16:28:08.454000+00:00,2025-03-20 16:28:08.454000+00:00,shouting at others.,0,0
cm8hkf2kn02a1ad07jso3sefr,a45b4f41-0101-4c66-82e5-3735ecdfda67,7d7900bb-7309-412e-ac15-bd654c126f62,2025-03-20 16:28:09.287000+00:00,2025-03-20 16:28:09.287000+00:00,sharing your feelings with other people,1,2
cm8hkf3hb02a5ad07a46hcvt2,29a469b8-c80f-4502-b9d8-9225e59ff06f,0d937c91-68b1-4e2f-8403-01355585d90a,2025-03-20 16:28:10.463000+00:00,2025-03-20 16:28:10.463000+00:00,sharing things with friends,2,2
cm8hkeedk0200ad07qshmu6z3,d38a75ce-0e48-426c-85b9-34f96578e634,f5c1c627-9655-4ed2-adae-d4735ba716a7,2025-03-20 16:27:37.929000+00:00,2025-03-20 16:27:37.929000+00:00,taking advantage of a store's open book policy when you enjoy reading.,2,2
cm8hkkiw2039zad07fh9mkjtq,8f557aa0-e931-4cbf-9fb1-5b80859e8c35,8f199d33-f3db-471b-bbcc-9e0931fc74a9,2025-03-20 16:32:23.715000+00:00,2025-03-20 16:32:23.715000+00:00,getting off on someone's heart getting broken.,0,0
