id,dataset_item_id,trace_id,created_at,updated_at,query,expected_output,prediction
cm8hleyh8086sad074gbef2jq,09a9b151-1c0c-4f6c-9153-24901f968316,ca213ea8-b534-4622-b2c6-084603960677,2025-03-20 16:56:03.596000+00:00,2025-03-20 16:56:03.596000+00:00,quitting unhealthy habits,2,2
cm8hlezgw086wad07wrozxzga,001333ec-b32e-415d-82e6-512bfce88421,b6435b2a-c3ee-41ff-b0d7-221bf3a30f81,2025-03-20 16:56:04.881000+00:00,2025-03-20 16:56:04.881000+00:00,putting yourself in a situation that would allow you to be jumped.,0,0
cm8hlf31n0878ad07zep5kmr5,58b0acee-65e8-461c-b72f-b286f1602f66,f100a62c-3009-402f-bd99-bcef48a5e95b,2025-03-20 16:56:09.516000+00:00,2025-03-20 16:56:09.516000+00:00,putting on warmer clothing when it's cold,1,2
cm8hlezs706qxad073p8yc26u,a31dc64d-851b-4a56-95fb-7147a3b8df88,3f891bb4-5718-44d8-a9f7-69e91856a304,2025-03-20 16:56:05.287000+00:00,2025-03-20 16:56:05.287000+00:00,putting your life in danger.,0,0
cm8hlf2le06r7ad07k6uzgqiv,ea295f76-5926-4fed-b034-36ebf45a80e4,35444379-7551-46d0-b32d-b57b2d919bf6,2025-03-20 16:56:08.931000+00:00,2025-03-20 16:56:08.931000+00:00,putting others' lives at risk because of your own poor judgment.,0,0
cm8hlf0os089bad07p1rcg2cw,0c446044-538c-4b19-ae23-950769ea63e3,091d460c-f09c-4f6b-bae1-c142ceb4e624,2025-03-20 16:56:06.460000+00:00,2025-03-20 16:56:06.460000+00:00,putting your belongings away when you're done with them.,2,2
cm8hlf1yc089fad07jkicgizq,78c60c82-8cb2-48bb-a3b0-ed7d47e4f42e,6c962065-9fda-4b70-9097-fca059133b7f,2025-03-20 16:56:08.100000+00:00,2025-03-20 16:56:08.100000+00:00,putting someone's worries to rest.,2,2
cm8hlf3d2089jad074sh9v00a,f7180343-3421-470c-a625-58128492760a,b014ee16-40a7-46af-9bbd-2db6088b930b,2025-03-20 16:56:09.927000+00:00,2025-03-20 16:56:09.927000+00:00,putting on too much weight,0,1
cm8hlf29w087uad07dud5fo9x,0cc682c5-aa3c-4f05-b743-008e90044164,25a165ed-cb7b-4169-8f5c-8f0c7d65bdd5,2025-03-20 16:56:08.517000+00:00,2025-03-20 16:56:08.517000+00:00,putting someone in a situation that interferes with their life.,0,0
cm8hlf3zs06rbad075z25wqqg,a23e2b01-f89b-4e64-bcda-df74da4a15a9,2994b7e8-ecbd-4e53-9b1c-f56acd8d431d,2025-03-20 16:56:10.744000+00:00,2025-03-20 16:56:10.744000+00:00,putting off plans with your partner until you're financially ready.,2,1
cm8hlfn2906svad0729upir9z,df221876-a132-4af0-ab32-62a2489009cf,f2769013-0d9a-4732-8e73-2e4ed00ae6d3,2025-03-20 16:56:35.457000+00:00,2025-03-20 16:56:35.457000+00:00,prioritizing items needing immediate attention,2,2
cm8hlg4gm06uiad07sy58on6o,838ba259-02c9-4382-a93b-0cc321f53ecf,6fa3d39b-596c-4748-b76a-2d75741d4a5f,2025-03-20 16:56:58.007000+00:00,2025-03-20 16:56:58.007000+00:00,people taking care of their loved ones.,2,2
cm8hlg5yv06umad07ep1ro0md,c0590a2f-4160-4a44-8222-a2e080d3b640,1a7f2fe1-1007-4030-b88d-834030838adc,2025-03-20 16:56:59.959000+00:00,2025-03-20 16:56:59.959000+00:00,people not breaking their bones on purpose.,1,2
cm8hlg7gb06uqad07mri34p44,c49e2fb8-e071-48e5-81c1-d2e714bffd92,54a19d47-7553-4fa3-9fbd-fa792885db04,2025-03-20 16:57:01.883000+00:00,2025-03-20 16:57:01.883000+00:00,people making mistakes sometimes.,1,1
cm8hlg8fi06uuad07hdmsux26,c5fa8c74-66ff-4663-9724-4d39eaf09412,12e44c81-4aad-48c8-bc0a-3d24751f105d,2025-03-20 16:57:03.150000+00:00,2025-03-20 16:57:03.150000+00:00,people grieving a dead loved one.,1,1
cm8hlg92806uyad07glv76566,604ff28f-cdf2-4399-8a81-f96d63029eac,e13244df-54b2-47a7-9ea0-9b1b22aa3cfd,2025-03-20 16:57:03.968000+00:00,2025-03-20 16:57:03.968000+00:00,people committing suicide.,0,0
cm8hlgaz306v2ad07nhzzk8p2,2a7ec777-9548-4e59-82ad-850193b5497e,ebf68566-2121-4789-9f29-24e33ed0faf4,2025-03-20 16:57:06.448000+00:00,2025-03-20 16:57:06.448000+00:00,people being faithful.,1,2
cm8hlgdu906vead079dkba7x0,1da38ece-9df1-44c0-a37e-66b7f6253b92,67bfbe20-e323-477a-8c73-9b2fd9483820,2025-03-20 16:57:10.161000+00:00,2025-03-20 16:57:10.161000+00:00,paying for your spouse's movie ticket.,2,2
cm8hlgfgr06vmad07ka7x3m2c,991be0b9-f560-43ec-92f8-104dc1a6b12f,2ded615d-fff2-47fd-8cb2-b0d2efa426f3,2025-03-20 16:57:12.268000+00:00,2025-03-20 16:57:12.268000+00:00,paying attention and riding your bike safely,1,2
cm8hlf5mh0882ad073kte8xt5,35ca3067-5a03-4ad1-9e41-165ec5be6ee8,109c0ff0-7a2c-485f-a35d-54888ca5db68,2025-03-20 16:56:12.857000+00:00,2025-03-20 16:56:12.857000+00:00,putting animals in danger.,0,0
cm8hlf6x90886ad07ffkjwt0y,cc19d475-befd-465d-ba3e-e741d96f8005,3f5337bf-3e05-4d3b-914e-bb3a2f28ba34,2025-03-20 16:56:14.542000+00:00,2025-03-20 16:56:14.542000+00:00,putting a kid in a situation where the child is depressed.,0,0
cm8hlf7jt088aad07l2i13flp,38f027cc-47a8-405b-a0d8-d193fc65a9bb,75f4320d-f42d-4ee5-acb8-2da7a4d58bc2,2025-03-20 16:56:15.354000+00:00,2025-03-20 16:56:15.354000+00:00,puting your family first.,1,2
cm8hlf9s5088iad07hjp9bbhe,07c2b3d8-4385-4f95-9485-de8116fc1af9,e2834b1e-ea83-4abd-ad8b-8f7b1403847e,2025-03-20 16:56:18.246000+00:00,2025-03-20 16:56:18.246000+00:00,pursuing whatever makes you happy,1,2
cm8hlfbpb088mad07dxqgky78,de631744-f156-4071-8f76-f9f8672ebce3,13ea2ecb-38a4-41db-8d41-73212ceef09d,2025-03-20 16:56:20.736000+00:00,2025-03-20 16:56:20.736000+00:00,punching your partner.,0,0
cm8hlfc0v088qad07yp7xxdv3,ba49f945-8234-4d62-8efb-7f6f03b81490,ae93db88-6827-4c32-af95-ba0371d170cd,2025-03-20 16:56:21.151000+00:00,2025-03-20 16:56:21.151000+00:00,punching people in the face.,0,0
cm8hlf69y06rjad07w8ur5ryg,2a80d4af-d557-42ee-8413-dea0cd79dbab,6be8c292-4cc0-40c2-801e-1ee6829614b0,2025-03-20 16:56:13.703000+00:00,2025-03-20 16:56:13.703000+00:00,putting a toothbrush that you know someone will use in toilet water.,0,0
cm8hlf7vb06rnad07ve8miu1l,b265a403-c5ee-409c-a493-2a9011674589,2401ec4b-7035-4a02-a421-5b434ae9acab,2025-03-20 16:56:15.768000+00:00,2025-03-20 16:56:15.768000+00:00,puting up with a friend that calls you offensive names.,0,0
cm8hlf95m06rrad07rb4029ox,bdf0b24e-575b-49da-ac55-a981f45cf794,0dee5cbd-1783-456a-ac6b-82cf42b3d2da,2025-03-20 16:56:17.434000+00:00,2025-03-20 16:56:17.434000+00:00,pushing someone over the edge.,0,0
cm8hlf6ld087kad07vnrrcql9,eb1d7b31-c09f-4c66-af44-5a33cb929c16,de6ea44b-3125-430c-b963-bbf198731015,2025-03-20 16:56:14.114000+00:00,2025-03-20 16:56:14.114000+00:00,putting a sign on a bench that has just been painted,1,0
cm8hlf871087oad070fcmfhzg,d7750bfc-8bbe-436c-b895-89f892771b51,7e8f0405-1bdc-48f5-9ca5-70f72dbd6e59,2025-03-20 16:56:16.189000+00:00,2025-03-20 16:56:16.189000+00:00,pushing your kids off on other members of the family.,0,0
cm8hlf9gr087sad07bgtciwsd,032ccc91-22cd-4818-ab7f-011d8fb4895c,ba8c2a46-444b-417b-96ff-26818a45cd17,2025-03-20 16:56:17.836000+00:00,2025-03-20 16:56:17.836000+00:00,pursuing your hobbies and passions,2,2
cm8hlfaes087wad075vjzzoxa,efe5eddc-a25d-461f-91f7-1c0cea21aae4,5eea38ce-02ad-4b42-80ae-ea77442ba522,2025-03-20 16:56:19.060000+00:00,2025-03-20 16:56:19.060000+00:00,purposely ruining someone's life.,0,0
cm8hlfaqb0880ad079rq1ln6c,8ca8d374-39c4-4593-8738-ee8e71cde48f,c9d295dc-1a03-4b47-8aae-51f8987977c9,2025-03-20 16:56:19.475000+00:00,2025-03-20 16:56:19.475000+00:00,purposely poisoning animals for enjoyment.,0,0
cm8hlfcni0884ad07zgheis9h,d772b674-a8f4-4fe6-ba86-175492ec1bf1,08988327-06fb-473b-b3ad-8722d7242b89,2025-03-20 16:56:21.966000+00:00,2025-03-20 16:56:21.966000+00:00,pulling your car over to the side of the road when an ambulance with flashing lights and a siren is coming.,1,2
cm8hlf8j0089zad07a4gosvza,405e3f63-85c0-43fe-9496-3ed89654a83e,2fb15e2d-be42-46bd-9abf-91b3a3a30215,2025-03-20 16:56:16.620000+00:00,2025-03-20 16:56:16.620000+00:00,pushing someone.,0,0
cm8hlfb2d08a3ad07u75xv8dy,08ecc46a-45be-438a-a377-66840cbe7d3b,bfc5d0cd-62dd-498c-b778-7b4498dd0df0,2025-03-20 16:56:19.909000+00:00,2025-03-20 16:56:19.909000+00:00,purposely emotionally abusing others.,0,0
cm8hlfbdo08a7ad07ycxpkqdf,62842dce-8d01-4839-bb20-7b1fd503f945,f47fd750-c017-4666-932f-ffe6b46e4bd3,2025-03-20 16:56:20.317000+00:00,2025-03-20 16:56:20.317000+00:00,purposely doing things that will upset other people.,1,0
cm8hlie7q08jwad07qcm57cbo,671b9c15-5172-4007-a3a6-379bc85cdbc8,01e11503-4535-496f-b69f-1b160cdd1c8e,2025-03-20 16:58:43.959000+00:00,2025-03-20 16:58:43.959000+00:00,making the people you work with uncomfortable.,0,0
cm8hliev308k0ad07xjml902f,e7d5ddc1-dfd7-4c47-8be1-ce1a6b733131,d6964519-9f7f-4487-8114-74951a8c57e2,2025-03-20 16:58:44.800000+00:00,2025-03-20 16:58:44.800000+00:00,making sure your kids have the best education,1,2
cm8hlig6t08k4ad07g3vbkt6a,4d2b90ec-b990-4d8f-abd4-18d2af590d8c,fabbfe24-c008-4490-9329-1ea7d07c6058,2025-03-20 16:58:46.517000+00:00,2025-03-20 16:58:46.517000+00:00,making sure you're a good parent to your child.,2,2
cm8hlihwn08k8ad073o11tev6,6c200df2-8764-43ff-893a-4412e2eb1875,3f10474a-7ece-42df-86d9-7d408a5c7fba,2025-03-20 16:58:48.743000+00:00,2025-03-20 16:58:48.743000+00:00,making sure their kids eat healthy.,2,2
cm8hliirg08kcad07pqfzv4rm,23a07b21-19c3-4a68-97f5-3997b01dd895,9594818c-2fd6-4096-940b-5a92de9b8268,2025-03-20 16:58:49.852000+00:00,2025-03-20 16:58:49.852000+00:00,making sure someone is safe.,2,2
cm8hlfa3b06rvad07wuxxr9nh,a7f738b0-751b-41d2-828b-6ec5471afc78,84ed9bca-c9b7-4c68-8669-d8d470a3ad87,2025-03-20 16:56:18.647000+00:00,2025-03-20 16:56:18.647000+00:00,pursuing happiness in your life.,1,2
cm8hlfccd06rzad071kx1gvtv,11b05060-ab4e-43a6-8e52-5561d110db44,33c028ad-0cfd-41e3-a952-5c5b9352e064,2025-03-20 16:56:21.565000+00:00,2025-03-20 16:56:21.565000+00:00,punching others.,0,0
cm8hlfcz106s3ad07ngrataov,858dc839-4251-49b9-b911-fef7aced6793,2e29b070-fdd8-4f4b-8c33-9131a22a3bf3,2025-03-20 16:56:22.381000+00:00,2025-03-20 16:56:22.381000+00:00,pruning friendships that no longer suit you,1,2
cm8hlh5zv06y2ad07pvmlydxg,357862d2-27dc-4b50-82a0-de767f4a6fe9,f022421e-c792-4d53-8845-5fd5ec2e1db1,2025-03-20 16:57:46.652000+00:00,2025-03-20 16:57:46.652000+00:00,not respecting someone you're dating.,0,0
cm8hlh6ba06y6ad070eo9skjk,29524b3e-2668-4b40-b78f-c8dc6c7eb707,b3f06dba-1d27-421d-8d83-9cce58eafd68,2025-03-20 16:57:47.062000+00:00,2025-03-20 16:57:47.062000+00:00,not respecting other's need for space.,0,0
cm8hlh89006yaad074ust9qux,0817c84a-e587-4c5a-bf86-5efbb9f30773,d721be16-9183-46c1-ab76-c5bd6eecd509,2025-03-20 16:57:49.573000+00:00,2025-03-20 16:57:49.573000+00:00,not obeying the rules of the road.,0,0
cm8hlh8w806yead07uprqmrxn,87ac63aa-1917-4acd-acc1-4f3fd843a032,b43407a3-5b72-452b-b50c-6abdd0e0ff8b,2025-03-20 16:57:50.408000+00:00,2025-03-20 16:57:50.408000+00:00,not listening when someone talks.,0,0
cm8hlh9ud06yiad07fw9k9n02,83c7a92c-0413-4419-a47a-dcdceebc98a2,76b114a5-b7c2-416c-9242-c145dfab11e7,2025-03-20 16:57:51.638000+00:00,2025-03-20 16:57:51.638000+00:00,not liking the same people as a significant other.,1,1
cm8hlhin906z6ad0767n62ywp,c14a5806-5759-4282-a37f-8b4bbbaa7d93,c9a88bf3-79a2-4aee-b017-2eae69789dd3,2025-03-20 16:58:03.045000+00:00,2025-03-20 16:58:03.045000+00:00,not eating healthy.,0,0
cm8hli389070uad07nt778gzr,2a35fb23-7ac2-4fef-855e-037553d8efb4,d186c1a9-f907-4793-a88a-fa2049f47b39,2025-03-20 16:58:29.721000+00:00,2025-03-20 16:58:29.721000+00:00,misuing social networks for nefarious purposes.,0,0
cm8hlfdpj0888ad07064oa4k4,d06e9f70-f8c8-40f3-9826-890a6d856483,e4968a74-6f25-4d60-8d80-01b69d964932,2025-03-20 16:56:23.336000+00:00,2025-03-20 16:56:23.336000+00:00,providing suggestions that could improve a negative situation,2,2
cm8hlffam088cad0701vurvn3,156a8dbe-a5d6-4fe2-b495-6eb0d35df4dc,8085372d-3c5a-4e3d-b811-1030c767b18c,2025-03-20 16:56:25.391000+00:00,2025-03-20 16:56:25.391000+00:00,providing a loving home for an animal,2,2
cm8hlfl4j0891ad07norrmk36,dcd8675d-ce9b-425a-a8cd-23d2251eacfe,d9ce5812-d23a-4afd-88fa-12827a72f786,2025-03-20 16:56:32.947000+00:00,2025-03-20 16:56:32.947000+00:00,promptly telling your significant other if you mess something up in their house,1,2
cm8hlfndk0899ad0723fdo0fi,3307a2ff-5576-47a0-8910-54367b1e85c4,679d0db3-7e1f-4ff3-8dba-b07a0dc446fe,2025-03-20 16:56:35.865000+00:00,2025-03-20 16:56:35.865000+00:00,prioritizing  your health.,2,2
cm8hlfrv7089lad076qjgruil,35491c78-53a3-4c1b-8e21-19aacdd037a2,16d05819-63fd-40e1-819e-55fadfe098d6,2025-03-20 16:56:41.683000+00:00,2025-03-20 16:56:41.683000+00:00,practicing safe driving.,1,2
cm8hlftf3089pad07mutk1sn9,8c0d3f71-6dcb-4635-b0f1-34161c15268e,4da94b10-7e30-4d35-9c3f-8f14d98a2b1b,2025-03-20 16:56:43.696000+00:00,2025-03-20 16:56:43.696000+00:00,posting others sensitive information online,0,0
cm8hlfudr089xad070m0k2grb,09bda966-cda9-4ea0-a6c2-f0c4dd96e0df,5a376d8f-cd44-41af-8ca6-29167b6882e3,2025-03-20 16:56:44.943000+00:00,2025-03-20 16:56:44.943000+00:00,police officers having a predisposition to help people.,1,2
cm8hlg7ru08b2ad0721vhyv25,61ff5071-24f6-4ac4-816c-71d67bec339c,26ae3872-9b76-4c34-91d8-8b23e98867a3,2025-03-20 16:57:02.298000+00:00,2025-03-20 16:57:02.298000+00:00,people liking the animals they care for.,1,2
cm8hlg9du08b6ad07gtn4jrb4,f4c48cbc-9b69-4b9a-b4c7-3659350207e1,9c7120d5-00ab-4e28-8ac5-4c17032adbb1,2025-03-20 16:57:04.386000+00:00,2025-03-20 16:57:04.386000+00:00,people celebrating July Fourth by setting off fireworks.,1,1
cm8hlg9p308baad07452y6fbz,d0c3e426-2058-44f3-9d65-5546c47932e6,7c0dc630-98d6-400f-8e64-f7636373ab10,2025-03-20 16:57:04.791000+00:00,2025-03-20 16:57:04.791000+00:00,people caring about their pets.,1,2
cm8hlgj9t08c2ad07d7r6xi7a,84169101-ffdc-45c4-95f6-d29257737017,1114ee8c-e774-439d-86f9-bc9857c19fef,2025-03-20 16:57:17.201000+00:00,2025-03-20 16:57:17.201000+00:00,participating in fun activities.,2,2
cm8hlgjl508c6ad07efwr1mfy,cf45e0a7-4f9e-4eed-9005-e53ee60617b8,56ad90b5-3384-443d-8e99-462fc44c3f34,2025-03-20 16:57:17.610000+00:00,2025-03-20 16:57:17.610000+00:00,participating in extra curricular activities.,2,2
cm8hlgkjk08caad070qm9dvgp,6bcc8970-67e7-469b-b0d4-697c4879ce7d,f91516d2-5740-4503-88bd-f812ec22c84c,2025-03-20 16:57:18.848000+00:00,2025-03-20 16:57:18.848000+00:00,parents wanting to help their children,1,2
cm8hlhojw08fiad07dqph8oct,1ead7a40-4cff-454e-b41f-093c11a99253,f08f2654-9a37-4f7f-9a5e-22e91d745313,2025-03-20 16:58:10.701000+00:00,2025-03-20 16:58:10.701000+00:00,not being confrontational with customers.,1,2
cm8hlfe0w08afad0763p83ror,8ff28d80-26b1-4e3e-bd1b-dbc54bd2405e,7714fe43-2895-4555-af29-0f7faed6c29b,2025-03-20 16:56:23.745000+00:00,2025-03-20 16:56:23.745000+00:00,providing nutrients for your children,1,2
cm8hlffm408ajad07a9uoyvdr,d579f181-1e19-4fc4-b815-36c7def601a8,60afdfff-3295-490f-8c45-7630bab1ec09,2025-03-20 16:56:25.804000+00:00,2025-03-20 16:56:25.804000+00:00,protecting yourself.,1,2
cm8hlfgys08anad07a1cg6bvo,0c94d748-ca23-435b-9d96-d89a4a32ba64,ab2cd341-8573-4c0d-8b60-8451891b51fe,2025-03-20 16:56:27.557000+00:00,2025-03-20 16:56:27.557000+00:00,"protecting your hearing because once you lose it, it's gone.",2,2
cm8hlfhmj08arad07gchs0v7l,113834ff-fbe0-4ccc-a4f5-2a802b132cc1,60dffdbd-75b7-4ece-ab8e-8d356a4cf7c7,2025-03-20 16:56:28.411000+00:00,2025-03-20 16:56:28.411000+00:00,protecting your family.,1,2
cm8hlfmeq08b7ad07qivghopr,20e19d7f-d4d0-47c2-8e9a-9f2e6978f775,98355df8-325a-4a64-beb0-be326d55a3b4,2025-03-20 16:56:34.610000+00:00,2025-03-20 16:56:34.610000+00:00,prioritizing the issues that most need addressed.,2,2
cm8hlfnx608bbad07z7wahsza,c352bbc2-5c83-4b17-9363-4c44c78a9d13,7ed4d8a4-ea86-4610-b31d-fc314e91b8c8,2025-03-20 16:56:36.570000+00:00,2025-03-20 16:56:36.570000+00:00,preventing injury.,2,2
cm8hlfpj708bfad07t32z01xj,67c35ee2-8b9f-49b3-8202-fe9d245a6114,40e40a2c-7f01-4afe-9bc2-060c0fd601c6,2025-03-20 16:56:38.660000+00:00,2025-03-20 16:56:38.660000+00:00,pressuring someone to get married.,0,0
cm8hlfqt608bjad072fx4z308,db743e47-9ad4-42ba-a826-ff2ed71d2970,1b932c26-d2c8-4324-a4fa-09b9cdce2012,2025-03-20 16:56:40.314000+00:00,2025-03-20 16:56:40.314000+00:00,preparing a will before you die,2,2
cm8hlfu2508brad07k9tefnvx,8219f07a-07b7-430a-9a4e-ce8879da47e9,9c08d424-3791-4bf1-bdcf-1efdd7f6db8d,2025-03-20 16:56:44.525000+00:00,2025-03-20 16:56:44.525000+00:00,policing other people's grammar,0,0
cm8hlfupd08bvad078b6qgcxj,87375cec-01b9-4144-9256-f64488a14541,6dd382de-124d-4335-ab2f-383bfb7cde6d,2025-03-20 16:56:45.361000+00:00,2025-03-20 16:56:45.361000+00:00,poking your partner if they find it annoying.,0,0
cm8hlfec7088uad079q5eoe0b,fe383b78-a6f9-41c6-a123-0ec708c5cc18,37537e1a-473e-4802-96cb-af232e82d426,2025-03-20 16:56:24.151000+00:00,2025-03-20 16:56:24.151000+00:00,providing for your family,2,2
cm8hlfhyi0893ad073h55l71y,7a2a389b-bdc1-4c14-b8f6-8fcfc0691350,fd37bab9-abdd-4d3d-85a1-fce13a0f90d4,2025-03-20 16:56:28.842000+00:00,2025-03-20 16:56:28.842000+00:00,protecting your children.,2,2
cm8hlfjmg0897ad076kede9fd,d8ebb1c4-b354-4d91-960a-500c8949d328,21592885-875e-45ac-9b66-5dafdddddf5c,2025-03-20 16:56:31.001000+00:00,2025-03-20 16:56:31.001000+00:00,protecting others.,2,2
cm8hlflgp089bad07y6b7t8ei,8805ad6b-a228-4cf0-abf7-0f122fe474fc,ee0af983-89d6-497d-b16e-efa369bf9e94,2025-03-20 16:56:33.385000+00:00,2025-03-20 16:56:33.385000+00:00,professing your love.,2,2
cm8hlfokt089nad07xbd95qbg,4595d047-2203-4638-ace1-46364c428685,a5fc0cba-851a-4136-b1c7-b390be98578d,2025-03-20 16:56:37.421000+00:00,2025-03-20 16:56:37.421000+00:00,pretending to not have time for your friends,0,0
cm8hlfpup089rad07c7td739v,b870d7c3-7e4d-4482-8586-6c94cf37f192,5322306e-9c0e-4a26-911c-623fb643e834,2025-03-20 16:56:39.074000+00:00,2025-03-20 16:56:39.074000+00:00,pressing people's buttons.,0,0
cm8hlfr4o089vad07dj2slanq,a3d7e0fe-186f-4ac5-8f15-c5cf655491fc,f2acc255-1550-4126-84f8-4fbe41644786,2025-03-20 16:56:40.728000+00:00,2025-03-20 16:56:40.728000+00:00,practicing something you enjoy.,1,2
cm8hlfenm06s7ad07e9wxwac4,0ab574eb-0a66-453d-9c96-ac77a73278d3,96b69432-299d-46b9-8a12-ef02523f4ec1,2025-03-20 16:56:24.563000+00:00,2025-03-20 16:56:24.563000+00:00,providing food for your family,1,2
cm8hlfeyt06sbad07csjvx1kt,2e4a5d0e-f3ae-448b-a740-3dd21291f991,d92e1f49-2403-4b37-9241-e37cf3e5f2eb,2025-03-20 16:56:24.965000+00:00,2025-03-20 16:56:24.965000+00:00,providing a safe home for your pet.,2,2
cm8hlfgmr06sfad07f8iu5ozv,eab71ab6-332c-4c2f-8e49-d57c0bb94a80,e5dedf74-9a81-4299-a4c9-a5bb27cdc36a,2025-03-20 16:56:27.123000+00:00,2025-03-20 16:56:27.123000+00:00,protecting your kids and their health.,1,2
cm8hlfibf06sjad076mdrmxrg,9706c412-eb27-4bc7-b1ef-f55f59d6d5f1,10a97676-2599-4138-b0d5-cd9f7045282d,2025-03-20 16:56:29.307000+00:00,2025-03-20 16:56:29.307000+00:00,protecting your children as a parent,1,2
cm8hlfjy406snad07mcaqet5j,ba3ed7f8-35ca-43d4-a148-900e09c62335,6cc9057b-0ce6-456d-9061-9d55034cb3ea,2025-03-20 16:56:31.421000+00:00,2025-03-20 16:56:31.421000+00:00,protecting one's personal information.,1,2
cm8hlffy6088gad073exw6izv,d434dbc1-700f-46cc-9ef8-3ff957ee4cf0,f3c64081-2dcc-4e61-846b-fb48314eeb84,2025-03-20 16:56:26.238000+00:00,2025-03-20 16:56:26.238000+00:00,protecting yourself on a motorcycle.,2,2
cm8hlfhaz088kad07hn0za2j0,f0c0eac6-9ef0-42c5-849c-4a620e2a7c27,b0c602d5-d051-4d2e-a853-6e6ff97239a7,2025-03-20 16:56:27.996000+00:00,2025-03-20 16:56:27.996000+00:00,protecting your friends.,2,2
cm8hlfina088oad07rap940nv,3f7630c8-c546-4a59-ab09-64fd900f6df7,c984311a-8a4f-40c4-8d0e-c179e519fd1f,2025-03-20 16:56:29.734000+00:00,2025-03-20 16:56:29.734000+00:00,protecting their loved ones.,1,2
cm8hlfjb7088sad07k70dacr9,8fbb546a-a256-4312-b6b4-8d7c33c1ee53,814e3fdd-6bf5-4ca1-93f9-422a563df6dd,2025-03-20 16:56:30.596000+00:00,2025-03-20 16:56:30.596000+00:00,protecting the things you care about.,1,2
cm8hlfkkt088wad07ldc33w9g,e28220ca-980a-46b4-a0e5-4f7a131579b5,61475568-dfe1-42c1-8d9b-16d6dec7eeb7,2025-03-20 16:56:32.237000+00:00,2025-03-20 16:56:32.237000+00:00,protecting family pets.,1,2
cm8hlfm3e0895ad07snqyit6n,9391fbe5-dad1-41f0-b703-04a3a5090048,87c3f9bd-9a44-42ff-a6fd-2e3b75e0218c,2025-03-20 16:56:34.202000+00:00,2025-03-20 16:56:34.202000+00:00,prioritizing your health,2,2
cm8hlfgai088yad075eeq3dq6,ea3bccc5-ad65-4fce-8d58-e19b2d0b85ca,d9bda8f3-f676-4955-a983-c35d507cbe26,2025-03-20 16:56:26.683000+00:00,2025-03-20 16:56:26.683000+00:00,protecting your loved ones.,2,2
cm8hlfmqb089fad07pami8iuf,301f7bab-2bf7-422b-a5c5-0b442a8df7fc,a0cb74db-bdd9-4dd5-a3eb-0bd8bfea02bc,2025-03-20 16:56:35.028000+00:00,2025-03-20 16:56:35.028000+00:00,prioritizing smoking over your spouse.,0,0
cm8hlfnpf089jad07k8anb862,ebd7e82a-593b-4b9f-9e20-4896ef419c98,22bebbb6-13bb-48b0-84d6-cd90e94d26e9,2025-03-20 16:56:36.291000+00:00,2025-03-20 16:56:36.291000+00:00,priests comforting their flock during confession,2,2
cm8hlfv1308a3ad07lif5q88f,adb1d9a1-2676-478f-a966-94660662531d,bf450809-065e-40a7-9f11-41ec8fbb926f,2025-03-20 16:56:45.784000+00:00,2025-03-20 16:56:45.784000+00:00,poisoning someone over small change.,0,0
cm8hlfw0908a7ad07iztfnnur,f6b2feef-7925-47fc-a036-4b342f501fab,f24c3b2d-716c-4ca1-b9fc-17d110775e2c,2025-03-20 16:56:47.050000+00:00,2025-03-20 16:56:47.050000+00:00,playing with your dog.,1,2
cm8hlfiz508avad073iplbrpg,a1744cd8-e97a-4d93-9219-13d124c8d0c1,a793cb1e-d7fd-4f5c-9705-8b0427d670f4,2025-03-20 16:56:30.162000+00:00,2025-03-20 16:56:30.162000+00:00,protecting their children.,1,2
cm8hlfk9g08azad07drwzxdwe,70e4718c-4677-4376-a94c-15a8ea9ea9a8,1b67fd19-571e-4af3-8639-85c056e04959,2025-03-20 16:56:31.828000+00:00,2025-03-20 16:56:31.828000+00:00,protecting friends.,1,2
cm8hlfksx08b3ad07xyf96n0y,32b3edc2-512b-4d3f-86bb-1abb4b9f9bfb,693c01e8-cbd8-464f-80ef-abf03af369f2,2025-03-20 16:56:32.530000+00:00,2025-03-20 16:56:32.530000+00:00,protecting children.,2,2
cm8hlhklx08hjad07d72xp5m9,5564bb0a-625d-480c-adee-395a792f785b,9999191c-f6a4-47c0-820e-105217eb52f8,2025-03-20 16:58:05.590000+00:00,2025-03-20 16:58:05.590000+00:00,not caring about your health.,0,0
cm8hlhlwy08hnad072z4zc3hs,cae8d407-51e2-4554-8342-d7cadd90c7be,dd88a625-e17c-4422-9263-4e920bfea2d1,2025-03-20 16:58:07.282000+00:00,2025-03-20 16:58:07.282000+00:00,not being supportive of family.,0,0
cm8hlhm9i08hrad07so3kxdmk,b8566099-9d6b-4145-abfe-832e3d6cb1c6,91b4fe17-a747-4be0-922f-51c125ffc992,2025-03-20 16:58:07.735000+00:00,2025-03-20 16:58:07.735000+00:00,not being supportive of family members.,0,0
cm8hlho8i08hvad07vl1pfk2b,7f1143b7-e9c5-484a-a5d5-f555f8d59b10,d25772c4-e0bf-4fee-8483-c90a22a2262a,2025-03-20 16:58:10.291000+00:00,2025-03-20 16:58:10.291000+00:00,not being cool,1,1
cm8hlfp7z089dad07uxr03tz3,0c1fe09b-a14c-4ba5-87cf-909a15d06c1a,e4b2bc3f-55b0-4525-86f8-c929ae7a4f5b,2025-03-20 16:56:38.255000+00:00,2025-03-20 16:56:38.255000+00:00,pretending to be a good person when you committing harms against others.,0,0
